zil-additional-service  | 
zil-additional-service  | 2026-05-04T14:42:12.216Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=205 sumNanos=353760969 avgNanos=1725663
zil-additional-service  | 2026-05-04T14:42:12.216Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=11 sumNanos=72049 avgNanos=6549
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=11 sumNanos=14559133934 avgNanos=1323557630
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=11 sumNanos=4212273405 avgNanos=382933945
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=216 sumNanos=88858602069 avgNanos=411382416
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=224 sumNanos=117909770122 avgNanos=526382902
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=205 sumNanos=195288412718 avgNanos=952626403
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=205 sumNanos=353760969 avgNanos=1725663
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=11 sumNanos=72049 avgNanos=6549
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=11 sumNanos=14559133934 avgNanos=1323557630
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=11 sumNanos=4212273405 avgNanos=382933945
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=216 sumNanos=88858602069 avgNanos=411382416
zil-additional-service  | 2026-05-04T14:42:12.217Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=224 sumNanos=117909770122 avgNanos=526382902
zil-additional-service  | 2026-05-04T14:42:12.219Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=205 sumNanos=195288412718 avgNanos=952626403
zil-additional-service  | 2026-05-04T14:42:12.219Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=205 sumNanos=353760969 avgNanos=1725663
zil-additional-service  | 2026-05-04T14:42:17.221Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=19 sumNanos=41142 avgNanos=2165
zil-additional-service  | 2026-05-04T14:42:17.221Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=19 sumNanos=14098500391 avgNanos=742026336
zil-additional-service  | 2026-05-04T14:42:17.221Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.clients count=19 sumNanos=4532629769 avgNanos=238559461
zil-additional-service  | 2026-05-04T14:42:17.221Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=351 sumNanos=91643435580 avgNanos=261092409
zil-additional-service  | 2026-05-04T14:42:17.221Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=345 sumNanos=75901604252 avgNanos=220004650
zil-additional-service  | 2026-05-04T14:42:17.221Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=332 sumNanos=161876440027 avgNanos=487579638
zil-additional-service  | 2026-05-04T14:42:17.221Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=332 sumNanos=166756237 avgNanos=502277
zil-additional-service  | 2026-05-04T14:42:17.225Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=23 sumNanos=100495 avgNanos=4369
zil-additional-service  | 2026-05-04T14:42:17.225Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=23 sumNanos=22078900646 avgNanos=959952202
zil-additional-service  | 2026-05-04T14:42:17.225Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=23 sumNanos=6893976727 avgNanos=299738118
zil-additional-service  | 2026-05-04T14:42:17.230Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=413 sumNanos=132375965748 avgNanos=320522919
zil-additional-service  | 2026-05-04T14:42:17.230Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=422 sumNanos=156303302109 avgNanos=370386971
zil-additional-service  | 2026-05-04T14:42:17.230Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=390 sumNanos=273095463305 avgNanos=700244777
zil-additional-service  | 2026-05-04T14:42:17.230Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=390 sumNanos=431358495 avgNanos=1106047
zil-additional-service  | 2026-05-04T14:42:17.231Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=23 sumNanos=100495 avgNanos=4369
zil-additional-service  | 2026-05-04T14:42:17.231Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=23 sumNanos=22078900646 avgNanos=959952202
zil-additional-service  | 2026-05-04T14:42:17.231Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=23 sumNanos=6893976727 avgNanos=299738118
zil-additional-service  | 2026-05-04T14:42:17.231Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=413 sumNanos=132375965748 avgNanos=320522919
zil-additional-service  | 2026-05-04T14:42:17.231Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=422 sumNanos=156303302109 avgNanos=370386971
zil-additional-service  | 2026-05-04T14:42:17.231Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=390 sumNanos=273095463305 avgNanos=700244777
zil-additional-service  | 2026-05-04T14:42:17.231Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=390 sumNanos=431358495 avgNanos=1106047
zil-additional-service  | 2026-05-04T14:42:22.236Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=20 sumNanos=54201 avgNanos=2710
zil-additional-service  | 2026-05-04T14:42:22.243Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=20 sumNanos=12177540602 avgNanos=608877030
zil-additional-service  | 2026-05-04T14:42:22.244Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.clients count=21 sumNanos=4523444029 avgNanos=215402096
zil-additional-service  | 2026-05-04T14:42:22.244Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=423 sumNanos=82410588179 avgNanos=194824085
zil-additional-service  | 2026-05-04T14:42:22.245Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=424 sumNanos=76370539971 avgNanos=180119198
zil-additional-service  | 2026-05-04T14:42:22.246Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=403 sumNanos=151700170987 avgNanos=376427223
zil-additional-service  | 2026-05-04T14:42:22.248Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=403 sumNanos=148182272 avgNanos=367697
zil-additional-service  | 2026-05-04T14:42:22.250Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=31 sumNanos=126250 avgNanos=4072
zil-additional-service  | 2026-05-04T14:42:22.251Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=31 sumNanos=26736674536 avgNanos=862473372
zil-additional-service  | 2026-05-04T14:42:22.252Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=32 sumNanos=8735717434 avgNanos=272991169
zil-additional-service  | 2026-05-04T14:42:22.254Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=641 sumNanos=171679948082 avgNanos=267831432
zil-additional-service  | 2026-05-04T14:42:22.258Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=649 sumNanos=194503032772 avgNanos=299696506
zil-additional-service  | 2026-05-04T14:42:22.263Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=610 sumNanos=347845987559 avgNanos=570239323
zil-additional-service  | 2026-05-04T14:42:22.263Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=610 sumNanos=502858643 avgNanos=824358
zil-additional-service  | 2026-05-04T14:42:22.264Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=31 sumNanos=126250 avgNanos=4072
zil-additional-service  | 2026-05-04T14:42:22.265Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=31 sumNanos=26736674536 avgNanos=862473372
zil-additional-service  | 2026-05-04T14:42:22.265Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=32 sumNanos=8735717434 avgNanos=272991169
zil-additional-service  | 2026-05-04T14:42:22.265Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=641 sumNanos=171679948082 avgNanos=267831432
zil-additional-service  | 2026-05-04T14:42:22.266Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=649 sumNanos=194503032772 avgNanos=299696506
zil-additional-service  | 2026-05-04T14:42:22.267Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=610 sumNanos=347845987559 avgNanos=570239323
zil-additional-service  | 2026-05-04T14:42:22.268Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=610 sumNanos=502858643 avgNanos=824358
zil-additional-service  | 2026-05-04T14:42:27.274Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=18 sumNanos=51864 avgNanos=2881
zil-additional-service  | 2026-05-04T14:42:27.287Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=18 sumNanos=9853390949 avgNanos=547410608
zil-additional-service  | 2026-05-04T14:42:27.293Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.clients count=20 sumNanos=3901354953 avgNanos=195067747
zil-additional-service  | 2026-05-04T14:42:27.293Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=458 sumNanos=78275800345 avgNanos=170907861
zil-additional-service  | 2026-05-04T14:42:27.295Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=455 sumNanos=75493954215 avgNanos=165920778
zil-additional-service  | 2026-05-04T14:42:27.296Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=440 sumNanos=148464430631 avgNanos=337419160
zil-additional-service  | 2026-05-04T14:42:27.297Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=440 sumNanos=201662759 avgNanos=458324
zil-additional-service  | 2026-05-04T14:42:27.306Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=41 sumNanos=152359 avgNanos=3716
zil-additional-service  | 2026-05-04T14:42:27.306Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=41 sumNanos=31932291595 avgNanos=778836380
zil-additional-service  | 2026-05-04T14:42:27.306Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=43 sumNanos=10795331680 avgNanos=251054225
zil-additional-service  | 2026-05-04T14:42:27.306Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=872 sumNanos=210854431640 avgNanos=241805540
zil-additional-service  | 2026-05-04T14:42:27.306Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=879 sumNanos=232168171469 avgNanos=264127612
zil-additional-service  | 2026-05-04T14:42:27.306Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=831 sumNanos=421959120507 avgNanos=507772708
zil-additional-service  | 2026-05-04T14:42:27.307Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=831 sumNanos=634375961 avgNanos=763388
zil-additional-service  | 2026-05-04T14:42:27.307Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=41 sumNanos=152359 avgNanos=3716
zil-additional-service  | 2026-05-04T14:42:27.307Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=41 sumNanos=31932291595 avgNanos=778836380
zil-additional-service  | 2026-05-04T14:42:27.307Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=43 sumNanos=10795331680 avgNanos=251054225
zil-additional-service  | 2026-05-04T14:42:27.307Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=872 sumNanos=210854431640 avgNanos=241805540
zil-additional-service  | 2026-05-04T14:42:27.307Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=879 sumNanos=232168171469 avgNanos=264127612
zil-additional-service  | 2026-05-04T14:42:27.308Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=831 sumNanos=421959120507 avgNanos=507772708
zil-additional-service  | 2026-05-04T14:42:27.308Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=831 sumNanos=634375961 avgNanos=763388
zil-additional-service  | 2026-05-04T14:42:32.310Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=18 sumNanos=48891 avgNanos=2716
zil-additional-service  | 2026-05-04T14:42:32.316Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=18 sumNanos=9708308179 avgNanos=539350454
