zil-additional-service  | 
zil-additional-service  | 2026-05-06T22:13:15.772Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=1 sumNanos=696439020 avgNanos=696439020
zil-additional-service  | 2026-05-06T22:13:15.773Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:15.778Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=1 sumNanos=45705 avgNanos=45705
zil-additional-service  | 2026-05-06T22:13:15.778Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=1 sumNanos=18891732708 avgNanos=18891732708
zil-additional-service  | 2026-05-06T22:13:15.778Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=1 sumNanos=17419275317 avgNanos=17419275317
zil-additional-service  | 2026-05-06T22:13:15.778Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1 sumNanos=696439020 avgNanos=696439020
zil-additional-service  | 2026-05-06T22:13:15.779Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:15.779Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=1 sumNanos=45705 avgNanos=45705
zil-additional-service  | 2026-05-06T22:13:15.779Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=1 sumNanos=18891732708 avgNanos=18891732708
zil-additional-service  | 2026-05-06T22:13:15.780Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=1 sumNanos=17419275317 avgNanos=17419275317
zil-additional-service  | 2026-05-06T22:13:15.780Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=1 sumNanos=696439020 avgNanos=696439020
zil-additional-service  | 2026-05-06T22:13:15.780Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:20.782Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=42 sumNanos=98611 avgNanos=2347
zil-additional-service  | 2026-05-06T22:13:20.782Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=42 sumNanos=13976344702 avgNanos=332770111
zil-additional-service  | 2026-05-06T22:13:20.783Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.clients count=1 sumNanos=10201111250 avgNanos=10201111250
zil-additional-service  | 2026-05-06T22:13:20.783Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=42 sumNanos=3130736802 avgNanos=74541352
zil-additional-service  | 2026-05-06T22:13:20.784Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=43 sumNanos=144316 avgNanos=3356
zil-additional-service  | 2026-05-06T22:13:20.784Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=43 sumNanos=32868077410 avgNanos=764373893
zil-additional-service  | 2026-05-06T22:13:20.785Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=2 sumNanos=27620386567 avgNanos=13810193283
zil-additional-service  | 2026-05-06T22:13:20.785Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=43 sumNanos=3827175822 avgNanos=89004088
zil-additional-service  | 2026-05-06T22:13:20.785Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:20.785Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=44 sumNanos=146536 avgNanos=3330
zil-additional-service  | 2026-05-06T22:13:20.788Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=44 sumNanos=32936862982 avgNanos=748565067
zil-additional-service  | 2026-05-06T22:13:20.788Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=2 sumNanos=27620386567 avgNanos=13810193283
zil-additional-service  | 2026-05-06T22:13:20.788Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=44 sumNanos=3895934244 avgNanos=88543960
zil-additional-service  | 2026-05-06T22:13:20.788Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:25.261Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=166465
zil-additional-service  | 2026-05-06T22:13:25.278Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T22:13:25.789Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=102 sumNanos=258148 avgNanos=2530
zil-additional-service  | 2026-05-06T22:13:25.789Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=102 sumNanos=18003031557 avgNanos=176500309
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.clients count=1 sumNanos=10201111250 avgNanos=10201111250
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=102 sumNanos=7150543239 avgNanos=70103365
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=103 sumNanos=303853 avgNanos=2950
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=103 sumNanos=36894764265 avgNanos=358201594
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=2 sumNanos=27620386567 avgNanos=13810193283
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=103 sumNanos=7846982259 avgNanos=76184293
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=103 sumNanos=303853 avgNanos=2950
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=103 sumNanos=36894764265 avgNanos=358201594
zil-additional-service  | 2026-05-06T22:13:25.790Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=2 sumNanos=27620386567 avgNanos=13810193283
zil-additional-service  | 2026-05-06T22:13:25.791Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=103 sumNanos=7846982259 avgNanos=76184293
zil-additional-service  | 2026-05-06T22:13:25.791Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:30.792Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=100 sumNanos=261195 avgNanos=2611
zil-additional-service  | 2026-05-06T22:13:30.792Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=100 sumNanos=6050258644 avgNanos=60502586
zil-additional-service  | 2026-05-06T22:13:30.793Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=100 sumNanos=6042148763 avgNanos=60421487
zil-additional-service  | 2026-05-06T22:13:30.793Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=144 sumNanos=407731 avgNanos=2831
zil-additional-service  | 2026-05-06T22:13:30.793Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=144 sumNanos=38987121626 avgNanos=270743900
zil-additional-service  | 2026-05-06T22:13:30.793Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=2 sumNanos=27620386567 avgNanos=13810193283
zil-additional-service  | 2026-05-06T22:13:30.793Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=144 sumNanos=9938083007 avgNanos=69014465
zil-additional-service  | 2026-05-06T22:13:30.793Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:30.794Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=144 sumNanos=407731 avgNanos=2831
zil-additional-service  | 2026-05-06T22:13:30.794Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=144 sumNanos=38987121626 avgNanos=270743900
zil-additional-service  | 2026-05-06T22:13:30.794Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=2 sumNanos=27620386567 avgNanos=13810193283
zil-additional-service  | 2026-05-06T22:13:30.794Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=144 sumNanos=9938083007 avgNanos=69014465
zil-additional-service  | 2026-05-06T22:13:30.794Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:35.261Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=166465
zil-additional-service  | 2026-05-06T22:13:35.278Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T22:13:35.795Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=96 sumNanos=223540 avgNanos=2328
zil-additional-service  | 2026-05-06T22:13:35.795Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=96 sumNanos=4749264327 avgNanos=49471503
zil-additional-service  | 2026-05-06T22:13:35.797Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=96 sumNanos=4746668237 avgNanos=49444460
zil-additional-service  | 2026-05-06T22:13:35.798Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=199 sumNanos=527393 avgNanos=2650
zil-additional-service  | 2026-05-06T22:13:35.798Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=199 sumNanos=41644028592 avgNanos=209266475
zil-additional-service  | 2026-05-06T22:13:35.798Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=2 sumNanos=27620386567 avgNanos=13810193283
zil-additional-service  | 2026-05-06T22:13:35.798Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=199 sumNanos=12593650496 avgNanos=63284675
zil-additional-service  | 2026-05-06T22:13:35.798Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:35.798Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=199 sumNanos=527393 avgNanos=2650
zil-additional-service  | 2026-05-06T22:13:35.798Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=199 sumNanos=41644028592 avgNanos=209266475
zil-additional-service  | 2026-05-06T22:13:35.799Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=2 sumNanos=27620386567 avgNanos=13810193283
zil-additional-service  | 2026-05-06T22:13:35.799Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=199 sumNanos=12593650496 avgNanos=63284675
zil-additional-service  | 2026-05-06T22:13:35.799Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:40.799Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=98 sumNanos=227625 avgNanos=2322
zil-additional-service  | 2026-05-06T22:13:40.800Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=98 sumNanos=4560881051 avgNanos=46539602
zil-additional-service  | 2026-05-06T22:13:40.800Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=98 sumNanos=4558352093 avgNanos=46513796
zil-additional-service  | 2026-05-06T22:13:40.802Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=241 sumNanos=589651 avgNanos=2446
zil-additional-service  | 2026-05-06T22:13:40.802Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=241 sumNanos=24656269969 avgNanos=102308174
zil-additional-service  | 2026-05-06T22:13:40.802Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=1 sumNanos=10201111250 avgNanos=10201111250
zil-additional-service  | 2026-05-06T22:13:40.803Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=241 sumNanos=13799996080 avgNanos=57261394
zil-additional-service  | 2026-05-06T22:13:40.803Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=242 sumNanos=635356 avgNanos=2625
zil-additional-service  | 2026-05-06T22:13:40.804Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=242 sumNanos=43548002677 avgNanos=179950424
zil-additional-service  | 2026-05-06T22:13:40.804Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=2 sumNanos=27620386567 avgNanos=13810193283
zil-additional-service  | 2026-05-06T22:13:40.804Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=242 sumNanos=14496435100 avgNanos=59902624
zil-additional-service  | 2026-05-06T22:13:40.805Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=587445015 avgNanos=587445015
zil-additional-service  | 2026-05-06T22:13:45.261Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=166465
